Cmdline: /system/bin/simpleperf record --app com.professionballarena.game --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -e cpu-clock -f 4000 -g --duration 32
Arch: arm64
Event: cpu-clock (type 1, config 0)
Samples: 34358
Event count: 8589500000

Children,Self,Command,Pid,Tid,Shared Object,Symbol,AccEventCount,SelfEventCount,EventName
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab0954],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab095c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab0994],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab0a94],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab0d88],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab1284],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5af9d40],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c40914],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c4cc64],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c50688],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c52604],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c8de54],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c8e6a0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f4ab48],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f4b480],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f50050],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f5063c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f50ce8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f50e90],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f50f68],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f51484],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f52bc0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f53b60],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f53b90],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f53b9c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f53c20],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f54138],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f56378],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f56414],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f5a2e4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+60917ac],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+609725c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6098ca8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6098e24],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6098e44],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6099e54],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+609a6a0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+609a844],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+609ab78],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+609ca34],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+62f00c8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6823e94],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6869904],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+68789f0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690b1a8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690b1c8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690b1d4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690ee04],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690efac],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690eff8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690f04c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+690f6c8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6910f7c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6910fd0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69111b4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6911c78],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6913098],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6914b3c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69156d4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69156e8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69159d4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69159f8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6915a40],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6915bfc],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6915c3c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6916064],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6916174],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6916cfc],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69170c4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6918478],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6918a64],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691939c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691c4f4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691c89c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691db78],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691e1e4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+691e304],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6922b68],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6922be4],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69236c8],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6923724],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6925a5c],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6926cc0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6926cf0],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6929f14],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+692a008],250000,0,cpu-clock
0.00%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+692a204],250000,0,cpu-clock
