Cmdline: /system/bin/simpleperf record --app com.professionballarena.game --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -e cpu-clock -f 4000 -g --duration 32
Arch: arm64
Event: cpu-clock (type 1, config 0)
Samples: 34358
Event count: 8589500000

Overhead  Command                       Pid    Tid    Shared Object                                                                                                                                                        Symbol
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                art::interpreter::EnterInterpreterFromEntryPoint(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*)
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                art::interpreter::GetFieldInfo(art::Thread*, art::ShadowFrame&, unsigned short const*, bool, bool, art::ArtField**, bool*, art::MemberOffset*) (.__uniq.113072803961313432437294106468273961305)
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jni::LocalReferenceTable::Add(art::ObjPtr<art::mirror::Object>, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>*)
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jni::LocalReferenceTable::Remove(void*)
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetLengthVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetLengthVisitor const&)
0.00%     binder:27744_7                27744  27894  /apex/com.android.art/lib64/libart.so                                                                                                                                void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/bin/linker64                                                                                                                               [linker]__loader_shared_globals
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       FdTableImpl<128ul>::at(unsigned long)
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __strnlen_aarch64
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       android_fdsan_create_owner_tag
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       android_fdsan_exchange_owner_tag
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       fcntl
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       ioctl
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       pthread_cond_signal
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       recvmsg
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::deallocate(void*, scudo::Chunk::Origin, unsigned long, unsigned long)
0.00%     binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo::HybridMutex::tryLock()
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::BpBinder::remoteBinder()
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::executeCommand(int)
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::self()
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::enforceInterface(char16_t const*, unsigned long, android::IPCThreadState*) const
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::readInt32() const
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::readInt32(int*) const
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::readStrongBinder(android::sp<android::IBinder>*) const
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::Vector<android::BBinder*>::do_splat(void*, void const*, unsigned long) const
0.00%     binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           decltype(auto) std::__1::__variant_detail::__visitation::__base::__dispatcher<0ul>::__dispatch[abi:nn210000]<std::__1::__variant_detail::__dtor<std::__1::__variant_detail::__traits<android::Parcel::KernelFields, android::Parcel::RpcFields>, (std::__1::__variant_detail::_Trait)1>::__destroy[abi:nn210000]()::'lambda'(auto&)&&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, android::Parcel::KernelFields, android::Parcel::RpcFields>&>(auto, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, android::Parcel::KernelFields, android::Parcel::RpcFields>&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libc++.so                                                                                                                                              @plt
0.00%     binder:27744_7                27744  27894  /system/lib64/libc++.so                                                                                                                                              operator new(unsigned long)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              DebugEGLImageTracker::~DebugEGLImageTracker()
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              __aarch64_ldadd4_rel
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              android::BnTransactionCompletedListener::onTransact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              android::BufferQueueConsumer::setTransformHint(unsigned int)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              android::ConsumerBase::addReleaseFenceLocked(int, android::sp<android::GraphicBuffer>, android::sp<android::Fence> const&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              android::ConsumerBase::releaseBufferLocked(int, android::sp<android::GraphicBuffer>, void*, void*)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              decltype(auto) std::__1::__variant_detail::__visitation::__base::__dispatcher<0ul>::__dispatch[abi:nn210000]<void std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>::__generic_construct[abi:nn210000]<std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&>(std::__1::__variant_detail::__ctor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>>&, std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&)::'lambda'(std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&)&&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>> const&>(std::__1::__variant_detail::__copy_constructor<std::__1::__variant_detail::__traits<long, android::sp<android::Fence>>, (std::__1::__variant_detail::_Trait)1> const&, std::__1::__variant_detail::__base<(std::__1::__variant_detail::_Trait)1, long, android::sp<android::Fence>> const&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              decltype(std::declval<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&>()(std::declval<void*&>(), std::declval<long>(), std::declval<android::sp<android::Fence> const&>(), std::declval<std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&>())) std::__1::__invoke[abi:nn210000]<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&>(std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, long&&, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              int android::Parcel::readData<std::__1::vector<android::CallbackId, std::__1::allocator<android::CallbackId>>, true>(std::__1::vector<android::CallbackId, std::__1::allocator<android::CallbackId>>*, android::Parcel::ReadFlags) const
0.00%     binder:27744_7                27744  27894  /system/lib64/libgui.so                                                                                                                                              std::__1::vector<unsigned char, std::__1::allocator<unsigned char>>::resize(unsigned long)
0.00%     binder:27744_7                27744  27894  /system/lib64/libhwui.so                                                                                                                                             android::uirenderer::renderthread::CanvasContext::onSurfaceStatsAvailable(void*, int, android::SurfaceStats const&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libhwui.so                                                                                                                                             std::__1::__function::__func<android::uirenderer::renderthread::CanvasContext::setSurfaceControl(android::sp<android::SurfaceControl>)::$_0, std::__1::allocator<android::uirenderer::renderthread::CanvasContext::setSurfaceControl(android::sp<android::SurfaceControl>)::$_0>, void (void*, long, android::sp<android::Fence> const&, android::SurfaceStats const&)>::__clone(std::__1::__function::__base<void (void*, long, android::sp<android::Fence> const&, android::SurfaceStats const&)>*) const (.__uniq.46886872359265094437459696465782316739.0ec0058acd01f5f9ccfaa0c851fd3796)
0.00%     binder:27744_7                27744  27894  /system/lib64/libui.so                                                                                                                                               android::Fence::unflatten(void const*&, unsigned long&, int const*&, unsigned long&)
0.00%     binder:27744_7                27744  27894  /system/lib64/libutils.so                                                                                                                                            __aarch64_ldadd4_rel
0.00%     binder:27744_7                27744  27894  /system/lib64/libutils.so                                                                                                                                            android::String16::size() const
0.00%     binder:27744_7                27744  27894  [vdso]                                                                                                                                                               __kernel_clock_gettime
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::ExceptionCheck(_JNIEnv*) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::SetFloatArrayRegion(_JNIEnv*, _jfloatArray*, int, int, float const*) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::ScopedCheck::CheckNonHeap(art::JavaVMExt*, bool, char const*, art::(anonymous namespace)::JniValueType*) (.__uniq.99033978352804627313491551960229047428)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::ScopedCheck::CheckVarArgs(art::ScopedObjectAccess&, art::(anonymous namespace)::VarArgs const*) (.__uniq.99033978352804627313491551960229047428)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::VarArgs::GetValue(char) (.__uniq.99033978352804627313491551960229047428)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JII::GetEnv(_JavaVM*, void**, int)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jni::LocalReferenceTable::Add(art::ObjPtr<art::mirror::Object>, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>*)
0.00%     binder:27744_9                27744  28469  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jni::LocalReferenceTable::Remove(void*)
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __strlen_aarch64
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       eventfd_write
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       fcntl
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       ioctl
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::popBlocksImpl(scudo::SizeClassAllocatorLocalCache<scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>>*, unsigned long, scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::RegionInfo*, unsigned int*, unsigned short)
0.00%     binder:27744_9                27744  28469  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       vsnprintf
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           __aarch64_swp8_acq_rel
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::executeCommand(int)
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::talkWithDriver(bool)
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::enforceInterface(char16_t const*, unsigned long, android::IPCThreadState*) const
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::readInt64(long*) const
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::readParcelable(android::Parcelable*) const
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::setDataPosition(unsigned long) const
0.00%     binder:27744_9                27744  28469  /system/lib64/libbinder.so                                                                                                                                           android::Parcel::unflattenBinder(android::sp<android::IBinder>*) const
0.00%     binder:27744_9                27744  28469  /system/lib64/libc++.so                                                                                                                                              std::__1::mutex::lock()
0.00%     binder:27744_9                27744  28469  /system/lib64/libcutils.so                                                                                                                                           atrace_end_body
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              android::BLASTBufferQueue::transactionCallback(long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              android::CallbackId::readFromParcel(android::Parcel const*)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              snprintf(char*, unsigned long pass_dynamic_object_size1, char const*, ...) (.__uniq.287173636983882500063073191670038830284)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              std::__1::__function::__func<android::BLASTBufferQueue::makeReleaseBufferCallbackThunk()::$_0, std::__1::allocator<android::BLASTBufferQueue::makeReleaseBufferCallbackThunk()::$_0>, void (android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>)>::__clone() const (.__uniq.45450631312074835429881721991590974130.c24043e8e7c6163c8c31641f817c5368)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              std::__1::__function::__func<android::BLASTBufferQueue::makeReleaseBufferCallbackThunk()::$_0, std::__1::allocator<android::BLASTBufferQueue::makeReleaseBufferCallbackThunk()::$_0>, void (android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>)>::operator()(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>&&) (.__uniq.45450631312074835429881721991590974130.c24043e8e7c6163c8c31641f817c5368)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              std::__1::__function::__func<android::BLASTBufferQueue::makeTransactionCallbackThunk()::$_0, std::__1::allocator<android::BLASTBufferQueue::makeTransactionCallbackThunk()::$_0>, void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>::operator()(void*&&, long&&, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&) (.__uniq.45450631312074835429881721991590974130.c24043e8e7c6163c8c31641f817c5368)
0.00%     binder:27744_9                27744  28469  /system/lib64/libgui.so                                                                                                                                              std::__1::vector<unsigned char, std::__1::allocator<unsigned char>>::resize(unsigned long)
0.00%     binder:27744_9                27744  28469  /system/lib64/libhwui.so                                                                                                                                             @plt
0.00%     binder:27744_9                27744  28469  /system/lib64/libhwui.so                                                                                                                                             android::uirenderer::JankTracker::finishFrame(android::uirenderer::FrameInfo&, std::__1::unique_ptr<android::uirenderer::FrameMetricsReporter, std::__1::default_delete<android::uirenderer::FrameMetricsReporter>>&, long, int)
0.00%     binder:27744_9                27744  28469  /system/lib64/libutils.so                                                                                                                                            android::RefBase::weakref_type::decWeak(void const*)
0.00%     binder:27744_9                27744  28469  /system/lib64/libutils.so                                                                                                                                            android::VectorImpl::editItemLocation(unsigned long)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                __aarch64_cas4_rel
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                __aarch64_ldadd4_acq_rel
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                __aarch64_ldadd8_relax
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                __aarch64_swp4_relax
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::GetObjectField(_JNIEnv*, _jobject*, _jfieldID*) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::GetStringRegion(_JNIEnv*, _jstring*, int, int, unsigned short*) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::CheckJNI::GetStringUTFRegion(_JNIEnv*, _jstring*, int, int, char*) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::ScopedCheck::CheckArray(art::ScopedObjectAccess&, _jarray*) (.__uniq.99033978352804627313491551960229047428)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ArtMethod* art::FindMethodToCall<(art::InvokeType)0>(art::Thread*, art::ArtMethod*, art::ObjPtr<art::mirror::Object>*, art::Instruction const&, bool, bool*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ArtMethod* art::FindMethodToCall<(art::InvokeType)1>(art::Thread*, art::ArtMethod*, art::ObjPtr<art::mirror::Object>*, art::Instruction const&, bool, bool*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ArtMethod* art::FindMethodToCall<(art::InvokeType)2>(art::Thread*, art::ArtMethod*, art::ObjPtr<art::mirror::Object>*, art::Instruction const&, bool, bool*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ArtMethod* art::mirror::Class::FindInterfaceMethodWithSignature<art::Signature>(art::ObjPtr<art::mirror::Class>, std::__1::basic_string_view<char, std::__1::char_traits<char>>, art::Signature const&, art::PointerSize)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::BlockNamer::~BlockNamer()
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ClassLinker::ResolveString(art::dex::StringIndex, art::ArtMethod*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ConditionVariable::RequeueWaiters(int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::InternTable::Table::Find(art::InternTable::Utf8String const&, unsigned int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNI<true>::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNI<true>::GetLongArrayRegion(_JNIEnv*, _jlongArray*, int, int, long*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNI<true>::GetObjectArrayElement(_JNIEnv*, _jobjectArray*, int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNI<true>::SetIntField(_JNIEnv*, _jobject*, _jfieldID*, int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JNIEnvExt::CheckNoHeldMonitors()
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JavaVMExt::IsBadJniVersion(int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Monitor::MonitorEnter(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Monitor::MonitorExit(art::Thread*, art::ObjPtr<art::mirror::Object>)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Mutex::ExclusiveUnlock(art::Thread*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::OatDexFile::GetOatClass(unsigned short) const
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::RuntimeCallbacks::MonitorContendedLocking(art::Monitor*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Signature::Compare(art::Signature const&) const
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Unsafe_getIntVolatile(_JNIEnv*, _jobject*, _jobject*, long) (.__uniq.319429422067363160645159987129209045680)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::Unsafe_unpark(_JNIEnv*, _jobject*, _jobject*) (.__uniq.319429422067363160645159987129209045680)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jit::Jit::MaybeEnqueueCompilation(art::ArtMethod*, art::Thread*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::mirror::Class::FindField(art::ObjPtr<art::mirror::DexCache>, unsigned int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetLengthVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetLengthVisitor const&)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::mirror::Object::Clone(art::Handle<art::mirror::Object>, art::Thread*)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                artAllocObjectFromCodeWithChecksTLAB
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art_quick_resolve_string
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art_quick_unlock_object_no_inline
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtField>(art::ArtField*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libbase.so                                                                                                                               android::base::StringPrintf(char const*, ...)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libc++.so                                                                                                                                @plt
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libc++.so                                                                                                                                operator new(unsigned long)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libc++.so                                                                                                                                std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__init(char const*, unsigned long)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libc++.so                                                                                                                                std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::push_back(char)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libc++.so                                                                                                                                std::__1::ostreambuf_iterator<char, std::__1::char_traits<char>> std::__1::__pad_and_output[abi:ne210000]<char, std::__1::char_traits<char>>(std::__1::ostreambuf_iterator<char, std::__1::char_traits<char>>, char const*, char const*, char const*, std::__1::ios_base&, char)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libdexfile.so                                                                                                                            art::CountModifiedUtf8Chars(char const*, unsigned long)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libopenjdk.so                                                                                                                            Character_isDigitImpl(_JNIEnv*, _jclass*, int)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libopenjdk.so                                                                                                                            Float_floatToRawIntBits
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.i18n/lib64/libicuuc.so                                                                                                                             @plt
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       NonPI::MutexLockWithTimeout(pthread_mutex_internal_t*, bool, timespec const*) (.__uniq.8908157144215114713334022205380908012)
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __aarch64_ldadd4_relax
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       free
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       getpid
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       pthread_cond_broadcast
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       pthread_condattr_init
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       pthread_self
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo_free
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       scudo_mallinfo
0.00%     com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       uselocale
