Cmdline: /system/bin/simpleperf record --app com.professionballarena.game --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -e cpu-clock -f 4000 -g --duration 32
Arch: arm64
Event: cpu-clock (type 1, config 0)
Samples: 34358
Event count: 8589500000

Children  Self    Command                       Pid    Tid    Shared Object                                                                                                                                                        Symbol
0.88%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5b056e8]
0.88%     0.60%   com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                artQuickGenericJniTrampoline
0.86%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a9f634]
0.86%     0.00%   com.professionballarena.game  27744  27744  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+363b7a4]
0.86%     0.00%   com.professionballarena.game  27744  27744  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a2ad14]
0.86%     0.17%   com.professionballarena.game  27744  27744  [JIT app cache]                                                                                                                                                      java.lang.ThreadLocal.get
0.85%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5cdc2f4]
0.82%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5afa890]
0.82%     0.03%   com.professionballarena.game  27744  27744  /system/lib64/libgui.so                                                                                                                                              android::gui::BpDisplayEventConnection::requestNextVsync()
0.80%     0.00%   com.professionballarena.game  27744  27744  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a2f938]
0.79%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50136d4]
0.79%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+503f7b0]
0.79%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5058990]
0.79%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+6dff650]
0.78%     0.00%   Chrome_ChildIOT               27744  27830  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __pthread_start(void*) (.__uniq.67847048707805468364044055584648682506)
0.78%     0.00%   Chrome_ChildIOT               27744  27830  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __start_thread
0.78%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5058af8]
0.78%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50660c0]
0.78%     0.00%   Chrome_IOThread               27744  27803  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5307ad8]
0.78%     0.01%   Jit thread pool               27744  27751  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ThreadPoolWorker::Run()
0.77%     0.00%   Chrome_IOThread               27744  27803  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5302764]
0.77%     0.00%   Jit thread pool               27744  27751  /apex/com.android.art/lib64/libart.so                                                                                                                                art::ThreadPoolWorker::Callback(void*)
0.77%     0.00%   Jit thread pool               27744  27751  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __pthread_start(void*) (.__uniq.67847048707805468364044055584648682506)
0.77%     0.00%   Jit thread pool               27744  27751  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __start_thread
0.77%     0.01%   Chrome_InProcGp               27744  27829  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       (anonymous namespace)::glBufferSubData_enc(void*, unsigned int, long, long, void const*)
0.76%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5b05814]
0.76%     0.15%   com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::(anonymous namespace)::ScopedCheck::Check(art::ScopedObjectAccess&, bool, char const*, art::(anonymous namespace)::JniValueType*) (.__uniq.99033978352804627313491551960229047428)
0.73%     0.06%   com.professionballarena.game  27744  27744  /apex/com.android.art/lib64/libart.so                                                                                                                                art::JniDecodeReferenceResult(_jobject*, art::Thread*)
0.73%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a9f13c]
0.73%     0.00%   VizWebView                    27744  27823  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+69155a8]
0.72%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5c71d7c]
0.71%     0.01%   com.professionballarena.game  27744  27744  /system/lib64/libbinder.so                                                                                                                                           android::BpBinder::transact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.71%     0.01%   com.professionballarena.game  27744  27744  [JIT app cache]                                                                                                                                                      android.view.Choreographer.postCallback
0.70%     0.00%   com.professionballarena.game  27744  27744  [JIT app cache]                                                                                                                                                      android.view.Choreographer.postCallbackDelayed
0.70%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+50973bc]
0.70%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5a91e90]
0.70%     0.04%   com.professionballarena.game  27744  27744  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::transact(int, unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.70%     0.00%   Chrome_InProcGp               27744  27829  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       GL2Encoder::s_glGenFramebuffers(void*, int, unsigned int*)
0.69%     0.00%   Chrome_InProcGp               27744  27829  /vendor/lib64/libGLESv2_enc.so                                                                                                                                       (anonymous namespace)::glGenFramebuffers_enc(void*, int, unsigned int*)
0.68%     0.01%   Jit thread pool               27744  27751  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jit::JitCompileTask::Run(art::Thread*)
0.67%     0.02%   com.professionballarena.game  27744  27744  [JIT app cache]                                                                                                                                                      android.os.Trace.traceBegin
0.67%     0.01%   Jit thread pool               27744  27751  /apex/com.android.art/lib64/libart.so                                                                                                                                art::jit::Jit::CompileMethodInternal(art::ArtMethod*, art::Thread*, art::CompilationKind, bool)
0.65%     0.01%   binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::IPCThreadState::joinThreadPool(bool)
0.65%     0.00%   binder:27744_7                27744  27894  /system/lib64/libandroid_runtime.so                                                                                                                                  android::AndroidRuntime::javaThreadShell(void*)
0.65%     0.00%   binder:27744_7                27744  27894  /system/lib64/libbinder.so                                                                                                                                           android::PoolThread::threadLoop()
0.65%     0.00%   binder:27744_7                27744  27894  /system/lib64/libutils.so                                                                                                                                            android::Thread::_threadLoop(void*)
0.65%     0.00%   VizWebView                    27744  27823  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+690f74c]
0.64%     0.01%   com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       ioctl
0.64%     0.00%   binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __pthread_start(void*) (.__uniq.67847048707805468364044055584648682506)
0.64%     0.00%   binder:27744_7                27744  27894  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __start_thread
0.64%     0.00%   binder:27744_7                27744  27894  /system/lib64/libutils.so                                                                                                                                            libutil_thread_trampoline(void*) (.__uniq.226528677032898775202282855395389835431)
0.63%     0.63%   com.professionballarena.game  27744  27744  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                                                       __ioctl
0.63%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+503f0b8]
0.63%     0.00%   com.professionballarena.game  27744  27744  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2a3138c]
0.62%     0.00%   Chrome_ChildIOT               27744  27830  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+502a298]
0.62%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+2c8d6d8]
0.62%     0.00%   Chrome_InProcGp               27744  27829  /data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so  libmonochrome_64.so[+5c6d804]
